Bundle ID,AppAdsURL
com.jamalmagomedov.FPVKamikazeDrone,https://cas.ai/app-ads.txt
com.jurassic.world.the.cursed.isle.dinosaurs.carnivores.dino.hunter.dinos.online.trex.tyrannosaurus.simulator,https://cppgod17.github.io/app-ads.txt
com.kidgame.supermarket,https://psvgamestudio.com/app-ads.txt
com.kkz.digging.hole.mining.games,https://thekokozone.com/app-ads.txt
com.kmmre.screenmirroring.screencasting,https://dicexstudio.com/app-ads.txt
com.lighthourgames.tilefoodies,https://lighthour.games/app-ads.txt
com.livegames.cardgames,https://livegameslab.com/app-ads.txt
com.lmr.lfm,https://lmr-loyalty-free-mus.flycricket.io/app-ads.txt
com.lunappstudio.orderofwords,https://cas.lunappstudio.com/app-ads.txt
com.madboxgames.drifter,https://madhook.io/app-ads.txt
com.masti.videochat,https://mastibastinew.blogspot.com/app-ads.txt
com.mega_play_games.ocean.raft.shark.craft.survival_games.crafting.building.last_day.survive.fishing.hungry,https://megame-studio.com/app-ads.txt
com.mindyourlogic.brain.test.logic.puzzle.detective.iq2,https://studios.mindyourlogic.com/app-ads.txt
com.mindyourlogic.brain.test.logic.puzzle.detective.iq3,https://studios.mindyourlogic.com/app-ads.txt
com.moonfrog.ludo.club,https://moonfroglabs.com/app-ads.txt
com.moonfroglabs.cardsClub,
com.morionstudio.hiddenobject,https://morionstudio.com/app-ads.txt
com.mpmusic.down,https://mpmusic.flycricket.co/app-ads.txt
com.multicraft.game,https://multicraft.world/app-ads.txt
com.mustafacaglar.spinnerfighterarena,https://psvgamestudio.com/app-ads.txt
com.my.cat.prank.simulator,https://tinykraken.games/app-ads.txt
com.neighbor.darkriddle2.mars,https://paga.games/app-ads.txt
com.neighbor.darkriddle3.strangehill,https://paga.group/app-ads.txt
com.neighbors.darkriddle,https://paga.group/app-ads.txt
com.newmoonproduction.sunshineisland,https://goodgamestudios.com/app-ads.txt
com.ngv.clash.of.apes,http://nutsgameventure.com/app-ads.txt
com.ngv.offroad.dirt.bike.racing.stunts,http://nutsgameventure.com/app-ads.txt
com.ngv.wildlife.wolfsimulator,http://nutsgameventure.com/app-ads.txt
com.noctualabs.android.hamstercheese,https://noctua.gg/app-ads.txt
com.offline.racing.motorcyclegame.motomax.bikerace.bike.games,https://terafort.com/app-ads.txt
com.openworld.indiandriving.bikes,https://roundsquaregames.com/app-ads.txt
com.osl.ragdollbreak,https://offlinesurvival.co/app-ads.txt
com.pas.city.firefighter.truck.simulator3d,http://vinegargames.com/app-ads.txt
com.pf.bmx.cycle.games.extreme.bicycle.games,https://theplayflix.com/app-ads.txt
com.pixelkraft.edgelightcolors,https://mymobilewallpapers.com/app-ads.txt
com.platinumplayer.word.addict,https://superfree.com/app-ads.txt
com.platonovdev.noob.miner,https://kidsgames.top/app-ads.txt
com.playcraft.badstudent,http://quicktaplabs.com/app-ads.txt
com.playcraft.pixelhole,http://blackpyramid3dgames.com/app-ads.txt
com.playcraft.whackstrike,http://blackpyramid3dgames.com/app-ads.txt
com.playhd.videoplayer.fastvideo,https://spnicard.blogspot.com/app-ads.txt
com.prineside.tdi2,https://infinitode.prineside.com/app-ads.txt
com.progressgames.gg,https://progress.games/app-ads.txt
